id,type,area,bathrooms,bedrooms,suites,parkingSpaces,amenities,installations,totalCost,rent,iptuPlusCondominium,salePrice,address,city,neighbourhood,regionName,isSecondaryHouse,coverImage,imageList,forRent,forSale,isPrimaryMarket,visitStatus,isFurnished,shortRentDescription,lat_viewport,lon_viewport,activeSpecialConditions,yield,yieldStrategy,categories
894427699,StudioOuKitchenette,28.0,1.0,1.0,0.0,0.0,"['COOKTOP', 'MESAS_E_CADEIRAS_DE_ESCRITORIO', 'BOX', 'SOL_DA_TARDE', 'UTENSILIOS_DE_COZINHA', 'TANQUE', 'SOFA', 'RUA_SILENCIOSA', 'ARMARIOS_EMBUTIDOS_NO_QUARTO', 'GELADEIRA_INCLUSO', 'SOL_DA_MANHA', 'ARMARIOS_NA_COZINHA', 'LUMINOSIDADE_NATURAL']","['CORRIMAO', 'PERTO_DE_METRO_OU_TREM']",2155,1670,420,235000.0,Rua Marquês de Itu,São Paulo,Vila Buarque,Santa Cecília,False,894427699-310.1713088858966DSC00579.jpg,"['894427699-310.1713088858966DSC00579.jpg', '894427699-810.554993634936DSC00580.jpg', '894427699-252.13121896807021DSC00581.jpg', '894427699-392.166318182124DSC00582.jpg', '894427699-89.53134536441587DSC00583.jpg', '894427699-851.8829266578223DSC00584.jpg', '894427699-168.75801514800892DSC00586.jpg', '894427699-812.213476488275DSC00587.jpg', '894427699-992.9981589015619DSC00588.jpg', '894427699-932.0670893042773DSC00589.jpg', '894427699-536.7024016057275DSC00590.jpg', '894427699-178.83595995814196DSC00591.jpg']",True,False,False,ACCEPT_NEW,True,"Studio mobiliado para alugar na Vila Buarque, 1 quarto.",-23.55,-46.650000000000006,['Exclusivity'],0.0076,CALCULATOR,['STANDARD']
895102888,Apartamento,30.0,1.0,1.0,0.0,0.0,"['COOKTOP', 'MICROONDAS', 'BOX', 'CAMA_DE_CASAL', 'PODE_TER_ANIMAIS_DE_ESTIMACAO', 'SOFA', 'ARMARIOS_EMBUTIDOS_NO_QUARTO', 'GELADEIRA_INCLUSO', 'ARMARIOS_NA_COZINHA', 'LUMINOSIDADE_NATURAL', 'MESAS_E_CADEIRAS_DE_JANTAR', 'TELEVISAO']","['SALAO_DE_FESTAS', 'CORRIMAO', 'LAVANDERIA_NO_PREDIO', 'PERTO_DE_METRO_OU_TREM', 'RAMPAS_DE_ACESSO', 'PISO_TATIL']",3191,2220,885,280000.0,Rua Marquês de Itu,São Paulo,Vila Buarque,Santa Cecília,False,original895102888-872.796274858568IMG8897.jpg,"['895102888-872.796274858568IMG8897.jpg', '895102888-362.2757719667891IMG8898.jpg', '895102888-48.42740049396599IMG8895.jpg', '895102888-874.3756776268966IMG8893.jpg', '895102888-162.0738319285142IMG8894.jpg', '895102888-284.04226607859584IMG8912.jpg', '895102888-528.4665424820159IMG8913.jpg', '895102888-902.6620507537926IMG8914.jpg', '895102888-384.2331184244866IMG8915.jpg', '895102888-831.3417291161749IMG8903.jpg', '895102888-14.577064771870486IMG8905.jpg', '895102888-656.4324142644946IMG8906.jpg']",True,True,False,ACCEPT_NEW,True,"Apartamento mobiliado para aluguel na Vila Buarque, com 1 quarto e permitido animais de estimação.",-23.55,-46.650000000000006,['Exclusivity'],0.0066,CALCULATOR,
895097554,StudioOuKitchenette,23.0,1.0,1.0,0.0,0.0,"['QUARTOS_E_CORREDORES_COM_PORTAS_AMPLAS', 'COZINHA_AMERICANA', 'BOX', 'LUMINOSIDADE_NATURAL', 'SOL_DA_TARDE', 'PODE_TER_ANIMAIS_DE_ESTIMACAO']","['SALAO_DE_FESTAS', 'CORRIMAO', 'AREA_VERDE', 'LAVANDERIA_NO_PREDIO', 'PERTO_DE_METRO_OU_TREM', 'RAMPAS_DE_ACESSO']",2559,1800,690,240000.0,Rua Marquês de Itu,São Paulo,Vila Buarque,Santa Cecília,False,original895097554-580.162112144507MG5961.jpg,"['895097554-580.162112144507MG5961.jpg', '895097554-933.9563452810639MG5959.jpg', '895097554-176.25418785699375MG5960.jpg', '895097554-880.1892614473808MG5962.jpg', '895097554-689.8922526306769MG5963.jpg', '895097554-660.200364810311MG5967.jpg', '895097554-402.9825481477931MG5968.jpg', '895097554-383.32671621528726MG5970.jpg', '895097554-303.9866178269536MG5972.jpg', '895097554-176.31958259027402MG5973.jpg', '895097554-465.14805407001825MG5974.jpg', '895097554-390.42536629892555MG5975.jpg']",False,True,False,ACCEPT_NEW,False,Kitnet para aluguel na Vila Buarque com 1 quarto. Aceitam animais de estimação. Excelente localização.,-23.55,-46.650000000000006,,0.0058,CALCULATOR,
892937140,Apartamento,87.0,2.0,3.0,0.0,0.0,"['VISTA_LIVRE', 'TOMADAS_NOVAS', 'CORTINAS_BLACK_OUT', 'ESPELHO_NO_BANHEIRO', 'BOX', 'SOL_DA_TARDE', 'TANQUE', 'CORTINAS_DECORATIVAS', 'ENERGIA', 'ARMARIOS_EMBUTIDOS_NO_QUARTO', 'SOL_DA_MANHA', 'LUMINOSIDADE_NATURAL', 'ARMARIOS_NA_COZINHA', 'CHUVEIRO_ELETRICO']","['SALAO_DE_FESTAS', 'GAS_ENCANADO', 'PERTO_DE_METRO_OU_TREM']",4800,3900,749,639999.0,"Rua Marquês de Itu, 382 - Vila Buarque, São Paulo - Sp, Brasil",São Paulo,Vila Buarque,Santa Cecília,False,892937140-963.4465809167303IMG3792.JPG,"['892937140-963.4465809167303IMG3792.JPG', '892937140-42.20448436954183IMG3787.JPG', '892937140-682.8574465799446IMG3790.JPG', '892937140-122.78788414375563IMG3819.JPG', '892937140-270-218.94759631538173IMG3797.JPG', '892937140-992.9993253330136IMG3799.JPG', '892937140-500.5714823117371IMG3800.JPG', '892937140-446.513504816891IMG3813.JPG', '892937140-637.4988235022013IMG3816.JPG', '892937140-419.876620525953IMG3815.JPG', '892937140-875.9719970168712IMG3810.JPG', '892937140-090-724.3541963904836IMG3808.JPG']",True,True,False,ACCEPT_NEW,False,,-23.55,-46.650000000000006,['Exclusivity'],0.0044,CALCULATOR,
894019484,Apartamento,55.0,1.0,1.0,0.0,0.0,"['QUARTOS_E_CORREDORES_COM_PORTAS_AMPLAS', 'BOX', 'LUMINOSIDADE_NATURAL', 'AREA_DE_SERVICO', 'TANQUE', 'PODE_TER_ANIMAIS_DE_ESTIMACAO']","['CORRIMAO', 'PERTO_DE_METRO_OU_TREM', 'RAMPAS_DE_ACESSO', 'PISO_TATIL']",1951,1573,318,230000.0,Avenida Nove de Julho,São Paulo,Bela Vista,Bela Vista,False,894019484-410.0882748152632DSC06865.JPG,"['894019484-410.0882748152632DSC06865.JPG', '894019484-121.95951519183879DSC06866.JPG', '894019484-48.82896058767805DSC06867.JPG', '894019484-96.55818269791538DSC06868.JPG', '894019484-951.0417917139896DSC06869.JPG', '894019484-185.77112238614234DSC06870.JPG', '894019484-702.2590786589157DSC06871.JPG', '894019484-513.7413478242416DSC06873.JPG', '894019484-819.8335110964742DSC06874.JPG', '894019484-934.5401623358905DSC06875.JPG', '894019484-501.7446123587227DSC06876.JPG', '894019484-546.468381219211DSC06877.JPG']",True,True,False,ACCEPT_ALWAYS,False,Apartamento de 1 dormitório para alugar permitindo animais de estimação.,-23.55,-46.650000000000006,,0.0063,CALCULATOR,
894739686,Apartamento,167.0,2.0,4.0,1.0,2.0,"['QUARTOS_E_CORREDORES_COM_PORTAS_AMPLAS', 'MAQUINA_DE_LAVAR', 'BANHEIRA_DE_HIDROMASSAGEM', 'ARMARIOS_NOS_BANHEIROS', 'BOX', 'FOGAO_INCLUSO', 'SOL_DA_TARDE', 'AREA_DE_SERVICO', 'CHUVEIRO_A_GAS', 'PODE_TER_ANIMAIS_DE_ESTIMACAO', 'TANQUE', 'SOFA', 'RUA_SILENCIOSA', 'ARMARIOS_EMBUTIDOS_NO_QUARTO', 'SOL_DA_MANHA', 'ARMARIOS_NA_COZINHA', 'LUMINOSIDADE_NATURAL', 'MESAS_E_CADEIRAS_DE_JANTAR']","['SALAO_DE_FESTAS', 'CORRIMAO', 'AREA_VERDE', 'PLAYGROUND', 'PERTO_DE_METRO_OU_TREM']",10649,6000,4417,1750000.0,Rua Piauí,São Paulo,Higienópolis,Higienópolis,False,,"['894739686-453.185325255853MG8169.jpg', '894739686-370.06857417458184MG8167.jpg', '894739686-417.77842371591476MG8170.jpg', '894739686-519.3788636444248MG8171.jpg', '894739686-973.2084779987729MG8172.jpg', '894739686-382.19809210055143MG8173.jpg', '894739686-851.1957907377415MG8174.jpg', '894739686-987.1488725675865MG8175.jpg', '894739686-895.7116934057522MG8216.jpg', '894739686-65.51258220430678MG8176.jpg', '894739686-364.0507102987494MG8178.jpg', '894739686-982.8444132229839MG8179.jpg']",True,True,False,ACCEPT_NEW,True,"Apartamento mobiliado com 4 quartos, perfeito para alugar e aceita pets. Ideal para quem busca conforto e flexibilidade.",-23.55,-46.650000000000006,,0.003,CALCULATOR,
895246399,StudioOuKitchenette,26.0,1.0,1.0,0.0,0.0,"['VISTA_LIVRE', 'QUARTOS_E_CORREDORES_COM_PORTAS_AMPLAS', 'COZINHA_AMERICANA', 'ARMARIOS_NOS_BANHEIROS', 'BOX', 'SOL_DA_TARDE', 'PODE_TER_ANIMAIS_DE_ESTIMACAO', 'VARANDA', 'RUA_SILENCIOSA', 'ARMARIOS_EMBUTIDOS_NO_QUARTO', 'SOL_DA_MANHA', 'ARMARIOS_NA_COZINHA', 'LUMINOSIDADE_NATURAL']","['SALAO_DE_FESTAS', 'AREA_VERDE', 'VAGA_DE_GARAGEM_ACESSIVEL', 'PISCINA', 'SALAO_DE_JOGOS', 'PERTO_DE_METRO_OU_TREM', 'SAUNA', 'RAMPAS_DE_ACESSO', 'BRINQUEDOTECA', 'CORRIMAO', 'ACADEMIA', 'LAVANDERIA_NO_PREDIO', 'PLAYGROUND', 'PISO_TATIL']",3295,2700,491,590000.0,Rua Augusta,São Paulo,Consolação,Consolação,False,original895246399-879.576712935752DSC05683.jpg,"['895246399-879.576712935752DSC05683.jpg', '895246399-928.0731034148904DSC05684.jpg', '895246399-532.4974212790727DSC05685.jpg', '895246399-598.5951700889049DSC05686.jpg', '895246399-66.47291159789359DSC05687.jpg', '895246399-73.39433172943932DSC05688.jpg', '895246399-871.1825408474264DSC05689.jpg', '895246399-23.738983899767476DSC05690.jpg', '895246399-637.4873594637991DSC05691.jpg', '895246399-15.3171231339001DSC05692.jpg', '895246399-575.8678277096564DSC05693.jpg', '895246399-724.6428887302978DSC05694.jpg']",True,True,False,ACCEPT_NEW,False,"Kitnet com 1 quarto, academia no condomínio, aceita pets. Ideal para alugar.",-23.55,-46.650000000000006,['Exclusivity'],0.0038,CALCULATOR,
895282159,StudioOuKitchenette,23.0,1.0,1.0,0.0,1.0,"['COOKTOP', 'QUARTOS_E_CORREDORES_COM_PORTAS_AMPLAS', 'MESAS_E_CADEIRAS_DE_ESCRITORIO', 'MICROONDAS', 'COZINHA_AMERICANA', 'ARMARIOS_NOS_BANHEIROS', 'AR_CONDICIONADO', 'BOX', 'CAMA_DE_CASAL', 'SOL_DA_TARDE', 'CHUVEIRO_A_GAS', 'PODE_TER_ANIMAIS_DE_ESTIMACAO', 'SOFA', 'VARANDA', 'ARMARIOS_EMBUTIDOS_NO_QUARTO', 'GELADEIRA_INCLUSO', 'ARMARIOS_NA_COZINHA', 'LUMINOSIDADE_NATURAL', 'TELEVISAO']","['SALAO_DE_FESTAS', 'CORRIMAO', 'ACADEMIA', 'AREA_VERDE', 'LAVANDERIA_NO_PREDIO', 'PISCINA', 'SALAO_DE_JOGOS', 'PERTO_DE_METRO_OU_TREM', 'RAMPAS_DE_ACESSO', 'PISO_TATIL']",3783,3000,667,580000.0,Rua Augusta,São Paulo,Consolação,Consolação,False,original895282159-2.686737531607197325821591.jpg,"['895282159-2.686737531607197325821591.jpg', '895282159-88.4267233809034125821592.jpg', '895282159-870.270978018587125821593.jpg', '895282159-275.117886029734325821594.jpg', '895282159-445.80839041271425821595.jpg', '895282159-838.365682551289825821596.jpg', '895282159-128.0109676047572725821597.jpg', '895282159-747.046546910056525821598.jpg', '895282159-534.47289018683925821599.jpg', '895282159-140.5265457735505258215910.jpg', '895282159-362.2140646291192258215911.jpg', '895282159-695.5240022452815258215912.jpg']",True,True,False,ACCEPT_NEW,True,,-23.55,-46.650000000000006,['Exclusivity'],0.0039,CALCULATOR,
894860113,StudioOuKitchenette,32.0,1.0,1.0,1.0,0.0,"['VISTA_LIVRE', 'COOKTOP', 'QUARTOS_E_CORREDORES_COM_PORTAS_AMPLAS', 'ARMARIOS_NOS_BANHEIROS', 'BANHEIRO_ADAPTADO', 'BOX', 'SOL_DA_TARDE', 'CAMA_DE_SOLTEIRO', 'CHUVEIRO_A_GAS', 'PODE_TER_ANIMAIS_DE_ESTIMACAO', 'CLOSET', 'VARANDA', 'ARMARIOS_EMBUTIDOS_NO_QUARTO', 'GELADEIRA_INCLUSO', 'SOL_DA_MANHA', 'ARMARIOS_NA_COZINHA', 'LUMINOSIDADE_NATURAL', 'MESAS_E_CADEIRAS_DE_JANTAR', 'VARANDA_GOURMET']","['SALAO_DE_FESTAS', 'AREA_VERDE', 'CHURRASQUEIRA', 'PISCINA', 'SALAO_DE_JOGOS', 'PERTO_DE_METRO_OU_TREM', 'SAUNA', 'RAMPAS_DE_ACESSO', 'BRINQUEDOTECA', 'CORRIMAO', 'ACADEMIA', 'LAVANDERIA_NO_PREDIO', 'PLAYGROUND', 'PISO_TATIL']",4107,3300,680,620000.0,Rua Augusta,São Paulo,Consolação,Consolação,False,original894860113-251.8606042089031DSC05596.jpg,"['894860113-251.8606042089031DSC05596.jpg', '894860113-49.98829907550617DSC05597.jpg', '894860113-930.8835576288187DSC05598.jpg', '894860113-1.624718898576627DSC05599.jpg', '894860113-768.0334956559908DSC05600.jpg', '894860113-948.8030064735942DSC05601.jpg', '894860113-216.89993723853905DSC05602.jpg', '894860113-904.7116171394657DSC05603.jpg', '894860113-135.4044628815294DSC05604.jpg', '894860113-911.4041976260149DSC05605.jpg', '894860113-40.528368370549515DSC05606.jpg', '894860113-646.9174451842686DSC05607.jpg']",True,True,False,ACCEPT_NEW,False,"Apartamento para aluguel com varanda, academia e 1 quarto, mobiliado.",-23.55,-46.650000000000006,,0.0047,CALCULATOR,
895288824,StudioOuKitchenette,30.0,1.0,1.0,0.0,0.0,"['VISTA_LIVRE', 'COOKTOP', 'QUARTOS_E_CORREDORES_COM_PORTAS_AMPLAS', 'MAQUINA_DE_LAVAR', 'COZINHA_AMERICANA', 'MICROONDAS', 'ARMARIOS_NOS_BANHEIROS', 'AR_CONDICIONADO', 'BOX', 'CAMA_DE_CASAL', 'SOL_DA_TARDE', 'UTENSILIOS_DE_COZINHA', 'PODE_TER_ANIMAIS_DE_ESTIMACAO', 'VARANDA', 'GELADEIRA_INCLUSO', 'ARMARIOS_EMBUTIDOS_NO_QUARTO', 'ARMARIOS_NA_COZINHA', 'LUMINOSIDADE_NATURAL', 'MESAS_E_CADEIRAS_DE_JANTAR', 'TELEVISAO']","['SALAO_DE_FESTAS', 'CORRIMAO', 'ACADEMIA', 'AREA_VERDE', 'LAVANDERIA_NO_PREDIO', 'PISCINA', 'SALAO_DE_JOGOS', 'PERTO_DE_METRO_OU_TREM', 'RAMPAS_DE_ACESSO', 'PISO_TATIL']",4575,4000,421,0.0,Rua Augusta,São Paulo,Consolação,Consolação,False,original895288824-54.2748021267361925888241.jpg,"['895288824-54.2748021267361925888241.jpg', '895288824-192.06006142939425888242.jpg', '895288824-473.330621807760425888243.jpg', '895288824-841.908225290609525888244.jpg', '895288824-385.947396217804625888245.jpg', '895288824-771.795305537252725888246.jpg', '895288824-819.9951867862225888247.jpg', '895288824-397.448665872733125888248.jpg', '895288824-625.606584673917325888249.jpg', '895288824-325.4589125272207258882410.jpg', '895288824-570.7762292131001258882411.jpg', '895288824-842.6768389346416258882412.jpg']",True,False,False,ACCEPT_NEW,True,Alugar studio mobiliado na Consolação com varanda e piscina no condomínio.,-23.55,-46.650000000000006,,,,
895278551,StudioOuKitchenette,20.0,1.0,0.0,0.0,0.0,"['COOKTOP', 'QUARTOS_E_CORREDORES_COM_PORTAS_AMPLAS', 'COZINHA_AMERICANA', 'MICROONDAS', 'ARMARIOS_NOS_BANHEIROS', 'AR_CONDICIONADO', 'BOX', 'CAMA_DE_CASAL', 'SOL_DA_TARDE', 'CHUVEIRO_A_GAS', 'PODE_TER_ANIMAIS_DE_ESTIMACAO', 'VARANDA', 'ARMARIOS_EMBUTIDOS_NO_QUARTO', 'GELADEIRA_INCLUSO', 'ARMARIOS_NA_COZINHA', 'LUMINOSIDADE_NATURAL', 'MESAS_E_CADEIRAS_DE_JANTAR', 'TELEVISAO']","['SALAO_DE_FESTAS', 'CORRIMAO', 'ACADEMIA', 'AREA_VERDE', 'LAVANDERIA_NO_PREDIO', 'PISCINA', 'SALAO_DE_JOGOS', 'PERTO_DE_METRO_OU_TREM', 'RAMPAS_DE_ACESSO', 'PISO_TATIL']",4359,3700,500,0.0,Rua Augusta,São Paulo,Consolação,Consolação,False,original895278551-248.0855385688515225785511.jpg,"['895278551-248.0855385688515225785511.jpg', '895278551-507.030327055910125785512.jpg', '895278551-775.745385620250225785513.jpg', '895278551-893.783308261880825785514.jpg', '895278551-91.9664532673006825785515.jpg', '895278551-172.8423807854756525785516.jpg', '895278551-246.8754921544539225785517.jpg', '895278551-340.1210418167648325785518.jpg', '895278551-783.003599340421725785519.jpg', '895278551-858.386440005133257855110.jpg', '895278551-68.30690865147892257855111.jpg', '895278551-482.1431064353798257855112.jpg']",False,False,False,ACCEPT_NEW,True,Kitnet mobiliada com varanda para alugar. Animais permitidos.,-23.55,-46.650000000000006,,,,
894962368,StudioOuKitchenette,21.0,1.0,1.0,0.0,0.0,"['VISTA_LIVRE', 'QUARTOS_E_CORREDORES_COM_PORTAS_AMPLAS', 'VARANDA', 'RUA_SILENCIOSA', 'BOX', 'SOL_DA_MANHA', 'LUMINOSIDADE_NATURAL', 'PODE_TER_ANIMAIS_DE_ESTIMACAO']","['SALAO_DE_FESTAS', 'CORRIMAO', 'ACADEMIA', 'AREA_VERDE', 'LAVANDERIA_NO_PREDIO', 'PISCINA', 'PERTO_DE_METRO_OU_TREM', 'RAMPAS_DE_ACESSO', 'PISO_TATIL']",3240,2600,540,440000.0,Rua Augusta,São Paulo,Consolação,Consolação,False,original894962368-375.12775767861706DSC3141.jpg,"['894962368-375.12775767861706DSC3141.jpg', '894962368-488.3095698265726DSC3143.jpg', '894962368-485.7172488906197DSC3144.jpg', '894962368-22.349255365493036DSC3145.jpg', '894962368-799.7509239759102DSC3146.jpg', '894962368-70.60231361722225DSC3147.jpg', '894962368-573.7806567019865DSC3148.jpg', '894962368-658.1533931761853DSC3149.jpg', '894962368-321.36822648058484DSC3150.jpg', '894962368-612.6467764382096DSC3151.jpg', '894962368-250.7332589010477DSC3152.jpg', '894962368-377.57795541536984DSC3153.jpg']",True,True,False,ACCEPT_NEW,False,Studio para alugar na Consolação com varanda e academia no condomínio. 1 quarto.,-23.55,-46.650000000000006,['Exclusivity'],0.0041,CALCULATOR,
895241890,StudioOuKitchenette,22.0,1.0,1.0,0.0,0.0,"['VISTA_LIVRE', 'COOKTOP', 'MESAS_E_CADEIRAS_DE_ESCRITORIO', 'ARMARIOS_NOS_BANHEIROS', 'MICROONDAS', 'AR_CONDICIONADO', 'BOX', 'CAMA_DE_CASAL', 'CHUVEIRO_A_GAS', 'UTENSILIOS_DE_COZINHA', 'VARANDA', 'RUA_SILENCIOSA', 'ARMARIOS_EMBUTIDOS_NO_QUARTO', 'GELADEIRA_INCLUSO', 'ARMARIOS_NA_COZINHA', 'LUMINOSIDADE_NATURAL', 'TELEVISAO']","['SALAO_DE_FESTAS', 'CORRIMAO', 'ACADEMIA', 'AREA_VERDE', 'LAVANDERIA_NO_PREDIO', 'PISCINA', 'PERTO_DE_METRO_OU_TREM', 'RAMPAS_DE_ACESSO', 'PISO_TATIL']",3874,3400,342,0.0,Rua Augusta,São Paulo,Consolação,Consolação,False,original895241890-316.84016082912103DSC8354.jpg,"['895241890-316.84016082912103DSC8354.jpg', '895241890-784.956328154405DSC8356.jpg', '895241890-101.72365260863825DSC8361.jpg', '895241890-222.3575643686949DSC8363.jpg', '895241890-901.3655670220945DSC8362.jpg', '895241890-726.014744235707DSC8376.jpg', '895241890-528.1472389325996DSC8378.jpg', '895241890-843.2812599447266DSC8365.jpg', '895241890-80.0087138706076DSC8367.jpg', '895241890-816.1542542251146DSC8370.jpg', '895241890-420.7901065657491DSC8372.jpg', '895241890-800.2192054880297DSC8373.jpg']",True,False,False,ACCEPT_NEW,True,,-23.55,-46.650000000000006,['Exclusivity'],,,
893003068,Apartamento,315.0,4.0,4.0,2.0,1.0,"['BANHEIRA_DE_HIDROMASSAGEM', 'CORTINAS_BLACK_OUT', 'ESPELHO_NO_BANHEIRO', 'VARAL_DE_ROUPAS', 'QUARTO_EXTRA_REVERSIVEL', 'FOGAO_INCLUSO', 'SOL_DA_TARDE', 'CAMA_DE_SOLTEIRO', 'AREA_DE_SERVICO', 'PODE_TER_ANIMAIS_DE_ESTIMACAO', 'TANQUE', 'ENERGIA', 'CLOSET', 'RUA_SILENCIOSA', 'ACESSO_SEM_DEGRAUS', 'QUARTO_DE_SERVICO', 'MAQUINA_DE_LAVAR', 'ARMARIOS_NOS_BANHEIROS', 'AR_CONDICIONADO', 'BOX', 'CHUVEIRO_A_GAS', 'BANHEIRO_DE_SERVICO', 'SOL_DA_MANHA', 'LUMINOSIDADE_NATURAL']","['PERTO_DE_METRO_OU_TREM', 'GAS_ENCANADO', 'SALAO_DE_FESTAS']",23902,20000,3130,4550000.0,Rua Maranhão,São Paulo,Higienópolis,Higienópolis,False,893003068-573.21725895320015A10dez1.jpg,"['893003068-573.21725895320015A10dez1.jpg', '893003068-760.43705118130615A11dez12.jpg', '893003068-711.15573954108715A11dez11.jpg', '893003068-931.33515352928025A10dez2.jpg', '893003068-965.7776008155135A10dez3.jpg', '893003068-3.118694134976235A11dez7.jpg', '893003068-418.875012078925075A11dez6.jpg', '893003068-177.99821473254625A11dez4.jpg', '893003068-315.464227447939445A11dez5.jpg', '893003068-3.57325587204460065A11dez8.jpg', '893003068-801.40701783335075A11dez9.jpg', '893003068-540.32235002782285A11dez15.jpg']",True,True,False,ACCEPT_NEW,False,,-23.55,-46.650000000000006,,0.0035,CALCULATOR,
894506565,Apartamento,250.0,6.0,4.0,2.0,1.0,"['CLOSET', 'ARMARIOS_EMBUTIDOS_NO_QUARTO', 'BANHEIRO_DE_SERVICO', 'ARMARIOS_NA_COZINHA', 'JARDIM', 'AREA_DE_SERVICO', 'ACESSO_SEM_DEGRAUS', 'PODE_TER_ANIMAIS_DE_ESTIMACAO', 'QUARTO_DE_SERVICO']","['SALAO_DE_FESTAS', 'AREA_VERDE', 'GAS_ENCANADO', 'PERTO_DE_METRO_OU_TREM']",25122,20000,4350,3500000.0,Rua Maranhão,São Paulo,Higienópolis,Higienópolis,False,894506565-852.2288701461148f6b73750-da32-435a-9665-709b6f97f797-LEAD3P-bc57117c-ffcd-45dd-a834-c0954cb703a4.jpeg,"['894506565-255.17120199470634f6b73750-da32-435a-9665-709b6f97f797-LEAD3P-bdac08d5-d5dc-40dc-b289-9dfae60cdfbf.jpeg', '894506565-852.2288701461148f6b73750-da32-435a-9665-709b6f97f797-LEAD3P-bc57117c-ffcd-45dd-a834-c0954cb703a4.jpeg', '894506565-666.9116337831127f6b73750-da32-435a-9665-709b6f97f797-LEAD3P-e5ec2011-b260-4c4a-80b2-aa1b4e1bd975.jpeg', '894506565-713.7133772175538f6b73750-da32-435a-9665-709b6f97f797-LEAD3P-966ed028-8eb5-4c0b-82ae-db861140caa5.jpeg', '894506565-754.6720722835005f6b73750-da32-435a-9665-709b6f97f797-LEAD3P-84e11338-5fd5-4a2b-9b69-4999731b329b.jpeg', '894506565-778.0816590617234f6b73750-da32-435a-9665-709b6f97f797-LEAD3P-a4c5ea1a-a437-45db-8d88-a7147e752f77.jpeg', '894506565-85.22108977512055f6b73750-da32-435a-9665-709b6f97f797-LEAD3P-b664f3a3-b673-40cd-a091-0c911f468380.jpeg', '894506565-592.1737173982342f6b73750-da32-435a-9665-709b6f97f797-LEAD3P-daf9e318-e9e5-44e4-aee4-dfdc8e8bb20f.jpeg', '894506565-255.24247417291258f6b73750-da32-435a-9665-709b6f97f797-LEAD3P-7d841512-e8d9-44af-9477-a09eae23f3fb.jpeg', '894506565-938.8893262219943f6b73750-da32-435a-9665-709b6f97f797-LEAD3P-802bacf7-f9dc-4ae8-9cb1-98c0aceea9ef.jpeg', '894506565-667.2732777768271f6b73750-da32-435a-9665-709b6f97f797-LEAD3P-a077503c-ed2f-4964-b4d5-298118c2975a.jpeg', '894506565-811.7798889520839f6b73750-da32-435a-9665-709b6f97f797-LEAD3P-c5d3a135-bf96-4999-bd60-73dd74061e22.jpeg']",True,True,False,ACCEPT_NEW,False,"Apartamento em Higienópolis para aluguel com 4 quartos, 2 suítes e closet. Ideal para quem busca conforto.",-23.55,-46.650000000000006,['Exclusivity'],0.0035,CALCULATOR,
895126623,Apartamento,46.0,1.0,1.0,0.0,0.0,"['MAQUINA_DE_LAVAR', 'MICROONDAS', 'ARMARIOS_NOS_BANHEIROS', 'BOX', 'FOGAO_INCLUSO', 'CAMA_DE_CASAL', 'PODE_TER_ANIMAIS_DE_ESTIMACAO', 'TANQUE', 'SOFA', 'RUA_SILENCIOSA', 'GELADEIRA_INCLUSO', 'ARMARIOS_EMBUTIDOS_NO_QUARTO', 'ARMARIOS_NA_COZINHA', 'LUMINOSIDADE_NATURAL', 'TELEVISAO']",['PERTO_DE_METRO_OU_TREM'],3081,2440,547,0.0,Rua Major Quedinho,São Paulo,Centro,Consolação,False,original895126623-189.39899106777779DSC3262.jpg,"['895126623-485.25477806524407DSC3261.jpg', '895126623-189.39899106777779DSC3262.jpg', '895126623-771.6566474408091DSC3263.jpg', '895126623-735.9989950487648DSC3264.jpg', '895126623-601.8628511221652DSC3265.jpg', '895126623-565.9687766063378DSC3267.jpg', '895126623-677.6747803674383DSC3268.jpg', '895126623-51.12708295899182DSC3269.jpg', '895126623-365.97596641273765DSC3270.jpg', '895126623-14.584788898546197DSC3271.jpg', '895126623-269.75938078115655DSC3272.jpg', '895126623-563.3976731124159DSC3279.jpg']",True,False,False,ACCEPT_NEW,True,Apartamento mobiliado de 1 quarto para aluguel no Centro. Ideal para quem busca praticidades urbanas.,-23.55,-46.650000000000006,,,,
