endereco_geo,lat,lon
"Rua José Alcemir Pedroso, Neves, Ponta Grossa, PR, Brasil",-25.0694678,-50.1285305
"Rua Fernão Dias, Oficinas, Ponta Grossa, PR, Brasil",-25.1189248,-50.1519496
"Rua Júlia Lopes, Orfãs, Ponta Grossa, PR, Brasil",-25.0758687,-50.1671764
"Rua Siqueira Campos, Cará-cará, Ponta Grossa, PR, Brasil",-25.1102331,-50.1238683
"Rua Professora Judith Macedo Silveira, Olarias, Ponta Grossa, PR, Brasil",-25.0968215,-50.1537333
"Rua Eloína Meira Martins, Uvaranas, Ponta Grossa, PR, Brasil",,
"Rua José Bernardi, Contorno, Ponta Grossa, PR, Brasil",-25.1094443,-50.2045502
"Rua Paranaguá, Estrela, Ponta Grossa, PR, Brasil",-25.1096896,-50.1665163
"Rua Pedro Dias Ribeiro, Contorno, Ponta Grossa, PR, Brasil",,
"Rua Paranavaí, Uvaranas, Ponta Grossa, PR, Brasil",-25.0856093,-50.1312808
"Rua Paineira, Contorno, Ponta Grossa, PR, Brasil",-25.0955501,-50.2072745
"Rua Abílio Holzmann, Neves, Ponta Grossa, PR, Brasil",-25.0739024,-50.1182695
"Rua Leopoldo Lopes, Cará-cará, Ponta Grossa, PR, Brasil",-25.119343,-50.125373
"Rua Rio Grande do Norte, Orfãs, Ponta Grossa, PR, Brasil",-25.0793375,-50.1743671
"Rua Mandaguaçu, Oficinas, Ponta Grossa, PR, Brasil",-25.1295502,-50.1470909
"Rua Doutor Mozart Villaca, Orfãs, Ponta Grossa, PR, Brasil",-25.0700861,-50.1635219
"Rua Almirante Barroso, Neves, Ponta Grossa, PR, Brasil",-25.0726619,-50.1181196
"Rua Valentin Favarin, Jardim Carvalho, Ponta Grossa, PR, Brasil",-25.0535244,-50.1405816
"Rua Santa Mariana, Uvaranas, Ponta Grossa, PR, Brasil",-25.0853347,-50.1327372
"Rua Regnum Dei, Estrela, Ponta Grossa, PR, Brasil",-25.1135639,-50.1658652
"Rua Rocha Loures, Jardim Carvalho, Ponta Grossa, PR, Brasil",-25.0747437,-50.1456179
"Rua Professora Braulina Carneiro dos Santos, Uvaranas, Ponta Grossa, PR, Brasil",-25.0862062,-50.1139131
"Rua Azurita, Neves, Ponta Grossa, PR, Brasil",-25.0760581,-50.1323962
"Rua Conrado Pereira Ramos, Jardim Carvalho, Ponta Grossa, PR, Brasil",-25.0801395,-50.1543323
"Rua Basílio Parabocz, Oficinas, Ponta Grossa, PR, Brasil",-25.115895,-50.1469691
"Rua Santa Catarina do Ceno, Cará-cará, Ponta Grossa, PR, Brasil",-25.1227451,-50.109967
"Rua Professora Júlia Carneiro Rosas, Uvaranas, Ponta Grossa, PR, Brasil",,
"Rua Maria Ângela Caldas, Uvaranas, Ponta Grossa, PR, Brasil",-25.1033937,-50.0931352
"Rua Barracão, Oficinas, Ponta Grossa, PR, Brasil",-25.128659,-50.1494389
"Rua Jacarandá, Cará-cará, Ponta Grossa, PR, Brasil",-25.1315435,-50.1094162
"Rua Nicolau Florenzano, Uvaranas, Ponta Grossa, PR, Brasil",-25.1016773,-50.1197744
"Rua Latino Coelho, Colônia Dona Luíza, Ponta Grossa, PR, Brasil",-25.1341327,-50.1548828
"Rua Michel Elias Farhat, Uvaranas, Ponta Grossa, PR, Brasil",-25.0926815,-50.1077614
"Rua Evilazio Eloi Janik, Contorno, Ponta Grossa, PR, Brasil",,
"Avenida Melvin Jones, Chapada, Ponta Grossa, PR, Brasil",-25.0857121,-50.2024024
"Rua Monte Alverne, Jardim Carvalho, Ponta Grossa, PR, Brasil",-25.0841705,-50.1535961
"Rua Aroeira, Contorno, Ponta Grossa, PR, Brasil",-25.1014392,-50.203877
"Avenida Siqueira Campos, Cará-cará, Ponta Grossa, PR, Brasil",-25.1549716,-50.1232601
"Rua Benedito Pedro da Silva, Cará-cará, Ponta Grossa, PR, Brasil",-25.1335724,-50.1145122
"Rua Maria Luíza da Silva, Cará-cará, Ponta Grossa, PR, Brasil",-25.1104279,-50.0978873
"Praça Marechal Floriano Peixoto, Centro, Ponta Grossa, PR, Brasil",-25.0974238,-50.1587531
"Rua Rubens Tuma Jr., Cará-cará, Ponta Grossa, PR, Brasil",-25.1117126,-50.1247336
"Rua Lagoa dos Bandeirantes, Oficinas, Ponta Grossa, PR, Brasil",-25.1196514,-50.1405315
"Rua Bituruna, Uvaranas, Ponta Grossa, PR, Brasil",-25.0959311,-50.1378662
"Alameda Coronel Camisão, Uvaranas, Ponta Grossa, PR, Brasil",,
"Rua Ópera de Arame, Contorno, Ponta Grossa, PR, Brasil",-25.1378864,-50.2058835
"Rua Marquês de Sapucaí, Uvaranas, Ponta Grossa, PR, Brasil",-25.1049523,-50.0965846
"Rua Itacil Ferreira de Oliveira, Cará-cará, Ponta Grossa, PR, Brasil",-25.1234431,-50.1167522
"Rua João Moreira Garcez, Uvaranas, Ponta Grossa, PR, Brasil",-25.1023277,-50.1420027
"Rua Sabiá, Piriquitos, Ponta Grossa, PR, Brasil",-25.0582679,-50.2212374
"Rua Joaquim Camargo Júnior, Neves, Ponta Grossa, PR, Brasil",-25.0785118,-50.1374753
"Avenida Antares, Colônia Dona Luíza, Ponta Grossa, PR, Brasil",-25.1430662,-50.1560183
"Rua Justina Borato, Jardim Carvalho, Ponta Grossa, PR, Brasil",-25.0610622,-50.1484493
"Rua Henrique Clock, Orfãs, Ponta Grossa, PR, Brasil",-25.067024,-50.1574493
"Rua Guilherme Scheiffer, Uvaranas, Ponta Grossa, PR, Brasil",-25.0841985,-50.1133244
"Rua Luiz José da Silva, Jardim Carvalho, Ponta Grossa, PR, Brasil",,
"Rua Rocha Pitta, Ronda, Ponta Grossa, PR, Brasil",-25.1048167,-50.181113
"Rua Felipe Camarão, Uvaranas, Ponta Grossa, PR, Brasil",-25.0896568,-50.1462953
"Rua Vereador João Abraão Maia, Uvaranas, Ponta Grossa, PR, Brasil",,
"Rua Emílio Andreatta, Jardim Carvalho, Ponta Grossa, PR, Brasil",-25.0736204,-50.1558911
"Rua Henrique Ligeski, Uvaranas, Ponta Grossa, PR, Brasil",-25.0966305,-50.0891202
"Rua Joaquim Nabuco, Uvaranas, Ponta Grossa, PR, Brasil",-25.0957252,-50.1522613
"Rua Ruy Holzmann, Boa Vista, Ponta Grossa, PR, Brasil",,
"Rua Pirai do Sul, Nova Rússia, Ponta Grossa, PR, Brasil",-25.0926921,-50.1788814
"Rua Bonifácio Ribas, Uvaranas, Ponta Grossa, PR, Brasil",-25.0993158,-50.1480049
"Rua São Josafat, Nova Rússia, Ponta Grossa, PR, Brasil",-25.0990327,-50.1835889
"Rua Heládio Vidal Correia, Uvaranas, Ponta Grossa, PR, Brasil",-25.1006743,-50.122157
"Rua Lagoa Rodrigo de Freitas, Oficinas, Ponta Grossa, PR, Brasil",-25.122094,-50.1420214
"Rua Jandaia do Sul, Oficinas, Ponta Grossa, PR, Brasil",-25.1304496,-50.1380029
"Rua Paulo Wagner, Colônia Dona Luíza, Ponta Grossa, PR, Brasil",-25.1434687,-50.1674303
"Rua Joaquim Meneleu de Almeida Torres, Uvaranas, Ponta Grossa, PR, Brasil",-25.0992096,-50.1458635
"Rua Visconde de Santo Thyrso, Oficinas, Ponta Grossa, PR, Brasil",-25.1367776,-50.1508822
"Rua Freud, Colônia Dona Luíza, Ponta Grossa, PR, Brasil",-25.1363322,-50.1569363
"Rua Oscar de Paula Soares, Uvaranas, Ponta Grossa, PR, Brasil",,
"Rua Professor Robert Karel Bowles, Chapada, Ponta Grossa, PR, Brasil",-25.0703716,-50.215718
"Rua Carlos Chagas, Jardim Carvalho, Ponta Grossa, PR, Brasil",-25.0818135,-50.1470066
"Rua Arary Souto, Contorno, Ponta Grossa, PR, Brasil",-25.0982964,-50.1953106
"Rua Doutor Cid Cordeiro Prestes, Uvaranas, Ponta Grossa, PR, Brasil",-25.0887354,-50.1117752
"Rua Iolita, Neves, Ponta Grossa, PR, Brasil",-25.0727708,-50.1331935
"Rua Alfredo Kepp, Jardim Carvalho, Ponta Grossa, PR, Brasil",-25.0728792,-50.1553724
"Rua Sebastião Nascimento, Contorno, Ponta Grossa, PR, Brasil",-25.0975738,-50.1995361
"Rua Verônica Chanoski Matias, Colônia Dona Luíza, Ponta Grossa, PR, Brasil",-25.1512283,-50.1845142
"Rua Bernardo Ferreira dos Santos, Olarias, Ponta Grossa, PR, Brasil",-25.1155794,-50.1358324
"Rua Esmair Batista de Souza, Estrela, Ponta Grossa, PR, Brasil",-25.1053875,-50.1677283
"Rua Ataúlfo Alves, Estrela, Ponta Grossa, PR, Brasil",-25.1094951,-50.1706634
"Rua Fidélis Augusto Alves, Jardim Carvalho, Ponta Grossa, PR, Brasil",-25.0693191,-50.1429015
"Rua Itália, Oficinas, Ponta Grossa, PR, Brasil",-25.1205921,-50.1456025
"Rua Jacob Afonso Horn, Contorno, Ponta Grossa, PR, Brasil",-25.1132898,-50.2086451
"Rua Manon, Colônia Dona Luíza, Ponta Grossa, PR, Brasil",-25.1407718,-50.164961
"Rua Pedro Blageski, Estrela, Ponta Grossa, PR, Brasil",-25.1066363,-50.1722115
"Rua Sezinho Mattos de Souza, Orfãs, Ponta Grossa, PR, Brasil",-25.0680418,-50.1623651
"Rua Romário Martins, Neves, Ponta Grossa, PR, Brasil",-25.072739,-50.1285035
"Rua Marcelo Augusto Barbur, Cará-cará, Ponta Grossa, PR, Brasil",-25.1148602,-50.1248512
"Travessa Debret, Orfãs, Ponta Grossa, PR, Brasil",-25.0845056,-50.1709954
"Rua Arno Wolf, Colônia Dona Luíza, Ponta Grossa, PR, Brasil",-25.1420843,-50.181622
"Rua Arthur César Pina, Uvaranas, Ponta Grossa, PR, Brasil",-25.0989916,-50.1250946
"Rua Christiano Kratsch, Oficinas, Ponta Grossa, PR, Brasil",,
"Rua Manoel Wambier Júnior, Jardim Carvalho, Ponta Grossa, PR, Brasil",-25.0449614,-50.1308975
"Avenida Pedro Wosgrau, Cará-cará, Ponta Grossa, PR, Brasil",-25.1343363,-50.1064902
"Rua Professora Diva Alves dos Santos, Cará-cará, Ponta Grossa, PR, Brasil",-25.130495,-50.1163421
"Rua Visconde de Araguaia, Uvaranas, Ponta Grossa, PR, Brasil",-25.1040704,-50.097364
"Rua Santa Rita Durão, Oficinas, Ponta Grossa, PR, Brasil",,
"Rua José Sebastião Pereira, Cará-cará, Ponta Grossa, PR, Brasil",-25.1130085,-50.1239181
"Rua Araújo de Porto Alegre, Boa Vista, Ponta Grossa, PR, Brasil",-25.0730824,-50.1808886
"Rua Henrique Lage, Ronda, Ponta Grossa, PR, Brasil",-25.100099,-50.1785558
"Rua Braulina Carneiro de Quadros, Ronda, Ponta Grossa, PR, Brasil",-25.0971529,-50.1770963
"Rua Frederico Hilgemberg, Jardim Carvalho, Ponta Grossa, PR, Brasil",-25.0851286,-50.1552766
"Rua Padre José Krainski, Cará-cará, Ponta Grossa, PR, Brasil",-25.1163702,-50.1073087
"Rua Alfredo Pedro Ribas, Uvaranas, Ponta Grossa, PR, Brasil",-25.0973528,-50.147371
"Rua Luiz Migliorini, Cará-cará, Ponta Grossa, PR, Brasil",-25.1155399,-50.1232693
"Rua Xavier Pinheiro, Uvaranas, Ponta Grossa, PR, Brasil",-25.0861779,-50.1167616
"Rua Anna Hubertina Ansbach, Cará-cará, Ponta Grossa, PR, Brasil",-25.1235442,-50.1161989
"Rua Sengés, Chapada, Ponta Grossa, PR, Brasil",-25.0736181,-50.203379
"Rua Padre Roberto Bonk, Colônia Dona Luíza, Ponta Grossa, PR, Brasil",-25.1395332,-50.1667569
"Rua Afonso Frederico Lange, Uvaranas, Ponta Grossa, PR, Brasil",-25.0989121,-50.1210976
"Rua César Haddad, Uvaranas, Ponta Grossa, PR, Brasil",,
"Rua João Martins Neves, Boa Vista, Ponta Grossa, PR, Brasil",-25.0654869,-50.1857785
"Rua Carmem Januária Vivan, Contorno, Ponta Grossa, PR, Brasil",,
"Rua Refedim, Jardim Carvalho, Ponta Grossa, PR, Brasil",-25.0501258,-50.1394304
"Rua Jorge Jarski, Cará-cará, Ponta Grossa, PR, Brasil",-25.1110411,-50.1255711
"Rua Doutor Edgar Sponholz, Contorno, Ponta Grossa, PR, Brasil",-25.0983487,-50.1927949
"Rua Lagoa Santa, Oficinas, Ponta Grossa, PR, Brasil",-25.1209138,-50.1421066
"Rua David Tozetto, Neves, Ponta Grossa, PR, Brasil",-25.0689139,-50.1293153
"Rua Amantino Antunes Mendes, Contorno, Ponta Grossa, PR, Brasil",,
"Rua Uruguai, Centro, Ponta Grossa, PR, Brasil",-25.0941287,-50.1680359
"Rua Enfermeiro Paulino, Uvaranas, Ponta Grossa, PR, Brasil",-25.1021865,-50.1445377
"Rua México, Centro, Ponta Grossa, PR, Brasil",-25.1019902,-50.1623889
"Rua Rio Amazonas, Piriquitos, Ponta Grossa, PR, Brasil",-25.0418325,-50.2433617
"Rua Alarico Francisco Franca, Neves, Ponta Grossa, PR, Brasil",-25.0664916,-50.1206835
"Rua Manoel Ogero Dias, Cará-cará, Ponta Grossa, PR, Brasil",,
"Rua Antonio Gilberto Celezinsky, Jardim Carvalho, Ponta Grossa, PR, Brasil",,
"Rua Professor Curie, Oficinas, Ponta Grossa, PR, Brasil",-25.1360745,-50.1511099
"Rua Paulina Oliveira Gomes, Cará-cará, Ponta Grossa, PR, Brasil",-25.1374979,-50.1411457
"Rua Amadeu Maggi, Orfãs, Ponta Grossa, PR, Brasil",-25.0677888,-50.157645
"Rua Pinheiro Chagas, Uvaranas, Ponta Grossa, PR, Brasil",-25.0870373,-50.1310984
"Rua Luiz Gama, Oficinas, Ponta Grossa, PR, Brasil",-25.1153677,-50.1611076
"Rua Marechal Mallet, Oficinas, Ponta Grossa, PR, Brasil",-25.1295869,-50.1534982
"Rua Maria Alvina Primor, Uvaranas, Ponta Grossa, PR, Brasil",,
"Rua Rosalvo Grande, Uvaranas, Ponta Grossa, PR, Brasil",-25.1012433,-50.1168341
"Rua Prefeito Albary Guimarães, Contorno, Ponta Grossa, PR, Brasil",-25.1087054,-50.2017932
"Rua Coronel Alcebíades de Miranda, Boa Vista, Ponta Grossa, PR, Brasil",-25.0588008,-50.1673951
"Rua Oswaldo Wiechetech, Boa Vista, Ponta Grossa, PR, Brasil",-25.0745228,-50.1813232
"Rua João Varassim, Jardim Carvalho, Ponta Grossa, PR, Brasil",-25.0756324,-50.14519
"Rua João Carlos Coggo, Boa Vista, Ponta Grossa, PR, Brasil",,
"Rua Maringá, Boa Vista, Ponta Grossa, PR, Brasil",-25.0648338,-50.1754118
"Rua Padre Cícero Romão Batista, Jardim Carvalho, Ponta Grossa, PR, Brasil",-25.0568634,-50.1373856
"Rua Ibiporã, Nova Rússia, Ponta Grossa, PR, Brasil",-25.0724983,-50.1755606
"Rua Doutor Chafic Cury, Jardim Carvalho, Ponta Grossa, PR, Brasil",-25.0747067,-50.1503135
"Rua Irineu Santos, Contorno, Ponta Grossa, PR, Brasil",-25.1011939,-50.210608
"Rua Francisco Francisquini, Oficinas, Ponta Grossa, PR, Brasil",-25.1210576,-50.1587957
"Rua Nestor de Castro, Oficinas, Ponta Grossa, PR, Brasil",-25.1163983,-50.1640678
"Rua Dom Bosco, Neves, Ponta Grossa, PR, Brasil",-25.0807872,-50.1418492
"Rua Santo Anselmo, Cará-cará, Ponta Grossa, PR, Brasil",-25.1214603,-50.1101332
"Rua Almeida Garret, Oficinas, Ponta Grossa, PR, Brasil",-25.1358713,-50.150696
"Rua Robalo, Cará-cará, Ponta Grossa, PR, Brasil",-25.1198282,-50.0999785
"Rua Henrique Hennemberg, Boa Vista, Ponta Grossa, PR, Brasil",,
"Rua Cerejeira, Contorno, Ponta Grossa, PR, Brasil",-25.097306,-50.2035023
"Rua Campo Largo, Oficinas, Ponta Grossa, PR, Brasil",-25.1306183,-50.1361782
"Rua Humberto de Campos, Uvaranas, Ponta Grossa, PR, Brasil",-25.0982612,-50.1434564
"Rua Abraão Miguel Ajuz, Uvaranas, Ponta Grossa, PR, Brasil",-25.0887602,-50.0888662
"Rua Hipólito da Costa, Boa Vista, Ponta Grossa, PR, Brasil",-25.0552363,-50.1636848
"Rua Alberto Divardim, Neves, Ponta Grossa, PR, Brasil",-25.0706327,-50.1259534
"Rua Holga Holleben Mello, Cará-cará, Ponta Grossa, PR, Brasil",-25.126107,-50.1249302
"Rua Jasmim, Contorno, Ponta Grossa, PR, Brasil",-25.115602,-50.2073257
"Rua Luiz Machado da Silva, Cará-cará, Ponta Grossa, PR, Brasil",-25.1355301,-50.1379796
"Rua Gualachos, Oficinas, Ponta Grossa, PR, Brasil",-25.1136856,-50.1440352
"Rua Júlio Viana de Azevedo, Oficinas, Ponta Grossa, PR, Brasil",-25.1167761,-50.150313
"Rua Ucrânia, Uvaranas, Ponta Grossa, PR, Brasil",-25.0859049,-50.1281707
"Rua Cardeal, Colônia Dona Luíza, Ponta Grossa, PR, Brasil",-25.1432309,-50.1715486
"Rua Itacuras, Oficinas, Ponta Grossa, PR, Brasil",-25.1138648,-50.1447747
"Rua Ortigueira, Contorno, Ponta Grossa, PR, Brasil",-25.1059294,-50.1919482
"Rua Raimundo Correia, Oficinas, Ponta Grossa, PR, Brasil",-25.1229554,-50.1456033
"Rua João Rodrigues Sobrinho, Piriquitos, Ponta Grossa, PR, Brasil",-25.0534576,-50.238529
"Rua Diolando João Pedro Scremin, Uvaranas, Ponta Grossa, PR, Brasil",-25.0878866,-50.092684
"Rua Visconde de Bom Retiro, Uvaranas, Ponta Grossa, PR, Brasil",-25.0887851,-50.124199
"Rua São Domingos Sávio, Uvaranas, Ponta Grossa, PR, Brasil",,
"Rua Basílio da Gama, Chapada, Ponta Grossa, PR, Brasil",-25.0682033,-50.2059874
"Rua Cândido de Abreu, Contorno, Ponta Grossa, PR, Brasil",-25.1042327,-50.1920115
"Rua Albino Bueno de Freitas, Jardim Carvalho, Ponta Grossa, PR, Brasil",-25.0642987,-50.1460227
"Rua São João do Triunfo, Oficinas, Ponta Grossa, PR, Brasil",-25.1284849,-50.1506366
"Rua Siriri, Piriquitos, Ponta Grossa, PR, Brasil",-25.0498659,-50.2264564
"Rua Frei José Thomaz, Ronda, Ponta Grossa, PR, Brasil",-25.1134955,-50.1841552
"Rua Ana Gnata Borsato, Cará-cará, Ponta Grossa, PR, Brasil",-25.1079378,-50.1100563
"Rua Mandaguary, Cará-cará, Ponta Grossa, PR, Brasil",-25.1082167,-50.1046445
"Rua do Corruíra, Piriquitos, Ponta Grossa, PR, Brasil",-25.0517638,-50.2264592
"Rua Alberto Torres, Estrela, Ponta Grossa, PR, Brasil",-25.1084052,-50.1615674
"Rua Roberto Rizental, Boa Vista, Ponta Grossa, PR, Brasil",-25.0569822,-50.1668401
"Rua Padre Fredolino Beuren, Cará-cará, Ponta Grossa, PR, Brasil",-25.119148,-50.1113073
"Rua Ruy Procópio Pinheiro, Cará-cará, Ponta Grossa, PR, Brasil",-25.1256996,-50.122177
"Rua Tobias Barreto, Uvaranas, Ponta Grossa, PR, Brasil",-25.0891352,-50.1327681
"Rua Paes de Andrade, Nova Rússia, Ponta Grossa, PR, Brasil",-25.090162,-50.1841902
"Rua Miquelina Boruk Stadler, Colônia Dona Luíza, Ponta Grossa, PR, Brasil",,
"Avenida Jardim, Contorno, Ponta Grossa, PR, Brasil",-25.1167851,-50.2047336
"Rua Francisco Rosas, Oficinas, Ponta Grossa, PR, Brasil",-25.1166106,-50.1630952
"Rua Pégasus, Chapada, Ponta Grossa, PR, Brasil",-25.0612375,-50.2031857
"Rua Rissa, Jardim Carvalho, Ponta Grossa, PR, Brasil",-25.0523749,-50.1364188
"Rua Tobias Gumercindo do Valle, Colônia Dona Luíza, Ponta Grossa, PR, Brasil",-25.1294407,-50.1781681
"Rua Antônio Malaquias, Uvaranas, Ponta Grossa, PR, Brasil",-25.0968964,-50.095372
"Rua Doutor Antônio Russo, Oficinas, Ponta Grossa, PR, Brasil",-25.1225337,-50.1566469
"Rua Rodrigo Silva, Uvaranas, Ponta Grossa, PR, Brasil",-25.0880413,-50.1202352
"Rua Carlito Tozetto, Estrela, Ponta Grossa, PR, Brasil",-25.1071633,-50.17416
"Rua Doutor Irineu Leonidas Zanellato, Cará-cará, Ponta Grossa, PR, Brasil",-25.1205637,-50.1153152
"Rua Doutor Abraão Glasser, Uvaranas, Ponta Grossa, PR, Brasil",-25.085479,-50.1297148
"Rua Patativa da Santa Maria, Colônia Dona Luíza, Ponta Grossa, PR, Brasil",,
"Rua Papa João XXIII, Neves, Ponta Grossa, PR, Brasil",-25.079395,-50.1390295
"Rua República da Colômbia, Ronda, Ponta Grossa, PR, Brasil",-25.1001194,-50.1741859
"Rua Aluízio de Azevedo, Olarias, Ponta Grossa, PR, Brasil",-25.1044104,-50.1499151
"Rua Major Sólon, Nova Rússia, Ponta Grossa, PR, Brasil",-25.0944002,-50.1842335
"Avenida Presidente Kennedy, Contorno, Ponta Grossa, PR, Brasil",-25.1063158,-50.1930147
"Rua Gracilio Cavalheiro dos Santos, Contorno, Ponta Grossa, PR, Brasil",-25.1111902,-50.2082695
"Rua Carlos de Carvalho, Uvaranas, Ponta Grossa, PR, Brasil",-25.1027346,-50.1035627
"Rua Vereador Dorival de Arruda Moura, Uvaranas, Ponta Grossa, PR, Brasil",-25.0836543,-50.1058211
"Rua Doutor Eugênio José Bocchi, Boa Vista, Ponta Grossa, PR, Brasil",-25.0721287,-50.1813356
"Rua Pernambuco, Olarias, Ponta Grossa, PR, Brasil",-25.1057438,-50.1552314
"Rua Sete, Neves, Ponta Grossa, PR, Brasil",-25.079659,-50.1254634
"Rua Paulo Eduardo Caillot, Cará-cará, Ponta Grossa, PR, Brasil",-25.1304885,-50.1228877
"Rua Arquiteto Nicolau Ferigotti, Uvaranas, Ponta Grossa, PR, Brasil",-25.0926262,-50.1091609
"Rua Nestor Alves de Campos, Uvaranas, Ponta Grossa, PR, Brasil",-25.0952481,-50.0920322
"Rua Darcy Taques de Araújo, Neves, Ponta Grossa, PR, Brasil",-25.0701048,-50.1189565
"Rua José Clemente Pereira, Boa Vista, Ponta Grossa, PR, Brasil",,
"Rua Santa Rosa, Cará-cará, Ponta Grossa, PR, Brasil",-25.1197057,-50.1126489
"Rua Cherokee, Cará-cará, Ponta Grossa, PR, Brasil",-25.1776732,-50.1394528
"Rua Silveira Neto, Chapada, Ponta Grossa, PR, Brasil",-25.0839437,-50.1969737
"Rua Francisca Maia Bittar, Contorno, Ponta Grossa, PR, Brasil",-25.110945,-50.2064759
"Rua João Pereira de Oliveira, Orfãs, Ponta Grossa, PR, Brasil",-25.0659713,-50.1643965
"Avenida Eunice dos Reis, Olarias, Ponta Grossa, PR, Brasil",-25.1194756,-50.1344693
"Rua Mathias de Albuquerque, Oficinas, Ponta Grossa, PR, Brasil",-25.1187212,-50.1479565
"Rua Flávio de Almeida Martins, Nova Rússia, Ponta Grossa, PR, Brasil",-25.0891803,-50.1893777
"Rua Pedro Francisco Buss, Orfãs, Ponta Grossa, PR, Brasil",-25.0644511,-50.159514
"Rua Doutor Estevam Ribeiro de Souza Neto, Contorno, Ponta Grossa, PR, Brasil",,
"Rua Santa Rita Durão, Colônia Dona Luíza, Ponta Grossa, PR, Brasil",-25.1254272,-50.1588452
"Rua Expedicionário Guilherme Scheidt, Cará-cará, Ponta Grossa, PR, Brasil",-25.1230115,-50.1014757
"Rua Jacob Nadal, Jardim Carvalho, Ponta Grossa, PR, Brasil",-25.0750744,-50.1447025
"Rua Marialva, Boa Vista, Ponta Grossa, PR, Brasil",-25.0655592,-50.176276
"Rua Elyziário de Campos Mello, Olarias, Ponta Grossa, PR, Brasil",,
"Rua Odenir Dimbarre, Cará-cará, Ponta Grossa, PR, Brasil",,
"Rua Vereador Paulo Lirani, Cará-cará, Ponta Grossa, PR, Brasil",-25.1229602,-50.1271873
"Rua Cândida Mendes Braz, Uvaranas, Ponta Grossa, PR, Brasil",-25.0839838,-50.1470412
"Rua Hanna Mtamos Razouk, Neves, Ponta Grossa, PR, Brasil",,
"Rua João Schmidt Filho, Contorno, Ponta Grossa, PR, Brasil",-25.1006679,-50.2003174
"Rua Laplace, Colônia Dona Luíza, Ponta Grossa, PR, Brasil",-25.1352373,-50.1557912
"Rua Teixeira de Macedo, Uvaranas, Ponta Grossa, PR, Brasil",-25.1011134,-50.1487222
"Rua Avelino Pereira de Campos, Chapada, Ponta Grossa, PR, Brasil",-25.0867702,-50.2007681
"Rua Paulo Kloth, Jardim Carvalho, Ponta Grossa, PR, Brasil",-25.0579475,-50.1399961
"Rua Delfino de Carvalho, Ronda, Ponta Grossa, PR, Brasil",-25.1050926,-50.18276
"Rua João Szesz, Jardim Carvalho, Ponta Grossa, PR, Brasil",-25.0602523,-50.1468493
"Rua Marquês de Abrantes, Uvaranas, Ponta Grossa, PR, Brasil",-25.0893048,-50.1278416
"Rua Olga Sad Maia, Neves, Ponta Grossa, PR, Brasil",-25.0642159,-50.1117732
"Rua E, Cará-cará, Ponta Grossa, PR, Brasil",-25.1210011,-50.1281153
"Rua Sara Martins Fávaro, Jardim Carvalho, Ponta Grossa, PR, Brasil",-25.0612153,-50.1348503
"Rua Professor Amilton Valdenei Castro Garcia, Cará-cará, Ponta Grossa, PR, Brasil",,
"Rua Roseli Souza Pinto, Olarias, Ponta Grossa, PR, Brasil",-25.1199838,-50.1338127
"Rua Violeta, Contorno, Ponta Grossa, PR, Brasil",-25.1167507,-50.2017218
"Rua Jorge Becher, Colônia Dona Luíza, Ponta Grossa, PR, Brasil",-25.1323625,-50.155635
"Rua Nair Batista da Silva, Cará-cará, Ponta Grossa, PR, Brasil",-25.1113807,-50.0978176
"Rua Sílvio Romero, Oficinas, Ponta Grossa, PR, Brasil",-25.1110938,-50.1605398
"Rua Orlando Henneberg, Orfãs, Ponta Grossa, PR, Brasil",,
"Rua Estanislau Jasinski, Jardim Carvalho, Ponta Grossa, PR, Brasil",,
"Rua Mário Martins, Jardim Carvalho, Ponta Grossa, PR, Brasil",-25.0743505,-50.1437558
"Rua Chorão, Contorno, Ponta Grossa, PR, Brasil",-25.0984012,-50.2065984
"Rua Admar Horn, Orfãs, Ponta Grossa, PR, Brasil",,
"Rua Mário Lima dos Santos, Estrela, Ponta Grossa, PR, Brasil",-25.1064407,-50.1713177
"Rua Brigadeiro Rocha Loures, Jardim Carvalho, Ponta Grossa, PR, Brasil",-25.071984,-50.1472616
"Rua França, Oficinas, Ponta Grossa, PR, Brasil",-25.1204472,-50.146429
"Rua Jaime Reis, Ronda, Ponta Grossa, PR, Brasil",-25.1134855,-50.1840884
"Rua João Aparecido Pereira da Silva, Contorno, Ponta Grossa, PR, Brasil",-25.11475,-50.2060018
"Rua Fernando Machuca, Neves, Ponta Grossa, PR, Brasil",-25.0688155,-50.1273738
"Rua Praia da Gávea, Contorno, Ponta Grossa, PR, Brasil",-25.0969341,-50.2139607
"Rua Ciro Cesar Marcondes, Cará-cará, Ponta Grossa, PR, Brasil",-25.1209833,-50.1183402
"Avenida Congonhas, Chapada, Ponta Grossa, PR, Brasil",-25.0703178,-50.2090034
"Rua São Francisco de Assis, Uvaranas, Ponta Grossa, PR, Brasil",-25.0977405,-50.1228967
"Rua Valdir José Alves, Contorno, Ponta Grossa, PR, Brasil",-25.1018668,-50.2093065
"Rua Curitiba, Olarias, Ponta Grossa, PR, Brasil",-25.1031353,-50.1537631
"Rua Antônio Contim Mendes, Boa Vista, Ponta Grossa, PR, Brasil",-25.0546314,-50.1709745
"Rua Jordão Bahls de Almeida, Estrela, Ponta Grossa, PR, Brasil",-25.1125264,-50.1659448
"Rua Ricardo Lemos, Oficinas, Ponta Grossa, PR, Brasil",-25.1229732,-50.1511049
