preco,rua,endereco,quartos,banheiros,area_m2,link,cidade,estado,data_coleta,vagas_garagem,bairro,tipo_imovel,preco_m2,endereco_geo,lat,lon,nivel_geocoding
410000.0,Rua Aleixo Barszcz,"Sobrado para comprar com 91 m², 3 quartos, 3 banheiros, 1 vaga emUvaranas, Ponta Grossa",3.0,3.0,91.0,https://www.zapimoveis.com.br/imovel/venda-sobrados-3-quartos-com-cozinha-uvaranas-ponta-grossa-91m2-id-2868013863/?source=ranking%2Crp,ponta-grossa,pr,2026-02-09 10:06:52,1.0,Uvaranas,Sobrado,4505.494505494506,"Uvaranas, Ponta Grossa, PR, Brasil",,,falhou
300000.0,Rua Manoel Ferreira Pinto,"Apartamento para comprar com 46 m², 2 quartos, 1 banheiro, 1 vaga emCentro, Ponta Grossa",2.0,1.0,46.0,https://www.zapimoveis.com.br/imovel/venda-apartamento-2-quartos-centro-ponta-grossa-46m2-id-2825649714/?source=ranking%2Crp,ponta-grossa,pr,2026-02-09 10:06:52,1.0,Centro,Apartamento,6521.739130434783,"Rua Manoel Ferreira Pinto, Centro, Ponta Grossa, PR, Brasil",-25.0852535,-50.1616438,rua_bairro
800000.0,Rua Mello de Moraes,"Lote/Terreno para comprar com 10 m² emJardim Carvalho, Ponta Grossa",,,10.0,https://www.zapimoveis.com.br/imovel/venda-terreno-lote-condominio-jardim-carvalho-ponta-grossa-10m2-id-2833703528/?source=ranking%2Crp,ponta-grossa,pr,2026-02-09 10:06:52,,Jardim Carvalho,Lote/Terreno,80000.0,"Rua Mello de Moraes, Jardim Carvalho, Ponta Grossa, PR, Brasil",-25.0809144,-50.1492405,rua_bairro
149900.0,Rua Sezinho Mattos de Souza,"Apartamento para comprar com 50 m², 2 quartos, 1 banheiro, 1 vaga emOrfãs, Ponta Grossa",2.0,1.0,50.0,https://www.zapimoveis.com.br/imovel/venda-apartamento-2-quartos-orfas-ponta-grossa-50m2-id-2716245899/?source=ranking%2Crp,ponta-grossa,pr,2026-02-09 10:06:52,1.0,Orfãs,Apartamento,2998.0,"Rua Sezinho Mattos de Souza, Orfãs, Ponta Grossa, PR, Brasil",-25.0680418,-50.1623651,rua_bairro
420000.0,Rua Rocha Loures,"Casa para comprar com 86 m², 3 quartos, 1 banheiro, 1 vaga emJardim Carvalho, Ponta Grossa",3.0,1.0,86.0,https://www.zapimoveis.com.br/imovel/venda-casa-3-quartos-jardim-carvalho-ponta-grossa-86m2-id-2831556421/?source=ranking%2Crp,ponta-grossa,pr,2026-02-09 10:06:52,1.0,Jardim Carvalho,Casa,4883.720930232558,"Rua Rocha Loures, Jardim Carvalho, Ponta Grossa, PR, Brasil",-25.0747437,-50.1456179,rua_bairro
295000.0,Rua João Maria Sauerbier,"Casa para comprar com 120 m², 3 quartos, 1 banheiro, 2 vagas emCará-cará, Ponta Grossa",3.0,1.0,120.0,https://www.zapimoveis.com.br/imovel/venda-casa-3-quartos-cara-cara-ponta-grossa-120m2-id-2812900598/?source=ranking%2Crp,ponta-grossa,pr,2026-02-09 10:06:52,2.0,Cará-cará,Casa,2458.3333333333335,"Rua João Maria Sauerbier, Cará-cará, Ponta Grossa, PR, Brasil",-25.1203395,-50.1148364,rua_bairro
435000.0,Avenida Newton Slaviero,"Sobrado para comprar com 95 m², 3 quartos, 2 banheiros, 2 vagas emCará-cará, Ponta Grossa",3.0,2.0,95.0,https://www.zapimoveis.com.br/imovel/venda-sobrados-3-quartos-com-churrasqueira-cara-cara-ponta-grossa-95m2-id-2769265517/?source=ranking%2Crp,ponta-grossa,pr,2026-02-09 10:06:52,2.0,Cará-cará,Sobrado,4578.9473684210525,"Avenida Newton Slaviero, Cará-cará, Ponta Grossa, PR, Brasil",-25.177265,-50.1464004,rua_bairro
260000.0,Rodovia BR-376,"Casa para comprar com 53 m², 2 quartos, 1 banheiro, 1 vaga emColônia Dona Luíza, Ponta Grossa",2.0,1.0,53.0,https://www.zapimoveis.com.br/imovel/venda-casa-2-quartos-colonia-dona-luiza-ponta-grossa-53m2-id-2766295047/?source=ranking%2Crp,ponta-grossa,pr,2026-02-09 10:06:52,1.0,Colônia Dona Luíza,Casa,4905.66037735849,"Rodovia BR-376, Colônia Dona Luíza, Ponta Grossa, PR, Brasil",-25.2069815,-50.0662071,rua_bairro
350000.0,Rua Professora Vera Lucia de Antoni,"Casa para comprar com 68 m², 3 quartos, 2 banheiros, 2 vagas emCará-cará, Ponta Grossa",3.0,2.0,68.0,https://www.zapimoveis.com.br/imovel/venda-casa-3-quartos-com-sala-de-jantar-cara-cara-ponta-grossa-68m2-id-2769263653/?source=ranking%2Crp,ponta-grossa,pr,2026-02-09 10:06:52,2.0,Cará-cará,Casa,5147.058823529412,"Cará-cará, Ponta Grossa, PR, Brasil",,,falhou
670000.0,Rua Pedro Zardo,"Sobrado para comprar com 110 m², 3 quartos, 3 banheiros, 2 vagas emOrfãs, Ponta Grossa",3.0,3.0,110.0,https://www.zapimoveis.com.br/imovel/venda-sobrados-3-quartos-com-churrasqueira-orfas-ponta-grossa-110m2-id-2850374482/?source=ranking%2Crp,ponta-grossa,pr,2026-02-09 10:06:52,2.0,Orfãs,Sobrado,6090.909090909091,"Rua Pedro Zardo, Orfãs, Ponta Grossa, PR, Brasil",-25.0859207,-50.1679985,rua_bairro
370000.0,Avenida Eunice dos Reis,"Sobrado para comprar com 101 m², 3 quartos, 3 banheiros, 1 vaga emOlarias, Ponta Grossa",3.0,3.0,101.0,https://www.zapimoveis.com.br/imovel/venda-sobrados-3-quartos-com-churrasqueira-olarias-ponta-grossa-101m2-id-2769262778/?source=ranking%2Crp,ponta-grossa,pr,2026-02-09 10:06:52,1.0,Olarias,Sobrado,3663.366336633663,"Avenida Eunice dos Reis, Olarias, Ponta Grossa, PR, Brasil",-25.1194756,-50.1344693,rua_bairro
460000.0,Rua Otacília Hasselmann de Oliveira,"Casa para comprar com 112 m², 4 quartos, 3 banheiros, 1 vaga emJardim Carvalho, Ponta Grossa",4.0,3.0,112.0,https://www.zapimoveis.com.br/imovel/venda-casa-4-quartos-jardim-carvalho-ponta-grossa-112m2-id-2672909009/?source=ranking%2Crp,ponta-grossa,pr,2026-02-09 10:06:52,1.0,Jardim Carvalho,Casa,4107.142857142857,"Jardim Carvalho, Ponta Grossa, PR, Brasil",,,falhou
650000.0,Rua Theodoro Guimarães,"Casa para comprar com 318 m², 4 quartos, 6 banheiros, 4 vagas emBoa Vista, Ponta Grossa",4.0,6.0,318.0,https://www.zapimoveis.com.br/imovel/venda-casa-4-quartos-com-churrasqueira-boa-vista-ponta-grossa-318m2-id-2851877021/?source=ranking%2Crp,ponta-grossa,pr,2026-02-09 10:06:52,4.0,Boa Vista,Casa,2044.0251572327045,"Boa Vista, Ponta Grossa, PR, Brasil",,,falhou
320000.0,Rua Marquês do Paraná,"Apartamento para comprar com 60 m², 3 quartos, 1 banheiro emRonda, Ponta Grossa",3.0,1.0,60.0,https://www.zapimoveis.com.br/imovel/venda-apartamento-3-quartos-ronda-ponta-grossa-60m2-id-2825743922/?source=ranking%2Crp,ponta-grossa,pr,2026-02-09 10:06:52,,Ronda,Apartamento,5333.333333333333,"Rua Marquês do Paraná, Ronda, Ponta Grossa, PR, Brasil",-25.0985939,-50.1761252,rua_bairro
254000.0,Rua Paulo Menotti Del Picchia,"Casa para comprar com 10 m², 2 quartos, 1 banheiro emCará-cará, Ponta Grossa",2.0,1.0,10.0,https://www.zapimoveis.com.br/imovel/venda-casa-2-quartos-cara-cara-ponta-grossa-10m2-id-2825745226/?source=ranking%2Crp,ponta-grossa,pr,2026-02-09 10:06:52,,Cará-cará,Casa,25400.0,"Rua Paulo Menotti Del Picchia, Cará-cará, Ponta Grossa, PR, Brasil",-25.1764807,-50.1326819,rua_bairro
340000.0,Rua Sete de Setembro,"Sala/Conjunto para comprar com 88 m², 1 banheiro emCentro, Ponta Grossa",,1.0,88.0,https://www.zapimoveis.com.br/imovel/venda-conjunto-comercial-sala-centro-ponta-grossa-88m2-id-2800282345/?source=ranking%2Crp,ponta-grossa,pr,2026-02-09 10:06:52,,Centro,Sala/Conjunto,3863.6363636363635,"Rua Sete de Setembro, Centro, Ponta Grossa, PR, Brasil",-25.0875805,-50.1593172,rua_bairro
473000.0,Rua Joaquim de Paula Xavier,"Sala/Conjunto para comprar com 54 m², 1 banheiro emEstrela, Ponta Grossa",,1.0,54.0,https://www.zapimoveis.com.br/imovel/venda-conjunto-comercial-sala-estrela-ponta-grossa-54m2-id-2830102568/?source=ranking%2Crp,ponta-grossa,pr,2026-02-09 10:06:52,,Estrela,Sala/Conjunto,8759.25925925926,"Rua Joaquim de Paula Xavier, Estrela, Ponta Grossa, PR, Brasil",-25.1074996,-50.166371,rua_bairro
420000.0,Rua Lysandro Antunes Sampaio,"Sala/Conjunto para comprar com 40 m², 1 banheiro emRonda, Ponta Grossa",,1.0,40.0,https://www.zapimoveis.com.br/imovel/venda-conjunto-comercial-sala-ronda-ponta-grossa-40m2-id-2830104754/?source=ranking%2Crp,ponta-grossa,pr,2026-02-09 10:06:52,,Ronda,Sala/Conjunto,10500.0,"Ronda, Ponta Grossa, PR, Brasil",,,falhou
5500.0,Avenida João Manoel dos Santos Ribas,"Sala/Conjunto para alugar com 80 m², 1 banheiro, 1 vaga emNova Rússia, Ponta Grossa",,1.0,80.0,https://www.zapimoveis.com.br/imovel/venda-conjunto-comercial-sala-com-janelas-grandes-nova-russia-ponta-grossa-80m2-id-2819077324/?source=ranking%2Crp,ponta-grossa,pr,2026-02-09 10:06:52,1.0,Nova Rússia,,68.75,"Avenida João Manoel dos Santos Ribas, Nova Rússia, Ponta Grossa, PR, Brasil",-25.0875276,-50.1740542,rua_bairro
650000.0,Avenida Siqueira Campos,"Lote/Terreno para comprar com 560 m² emCará-cará, Ponta Grossa",,,560.0,https://www.zapimoveis.com.br/imovel/venda-terreno-lote-condominio-cara-cara-ponta-grossa-560m2-id-2813158781/?source=ranking%2Crp,ponta-grossa,pr,2026-02-09 10:06:52,,Cará-cará,Lote/Terreno,1160.7142857142858,"Avenida Siqueira Campos, Cará-cará, Ponta Grossa, PR, Brasil",-25.1549716,-50.1232601,rua_bairro
150000.0,Rua Enfermeira Adelaide Pareta,"Lote/Terreno para comprar com 300 m² emUvaranas, Ponta Grossa",,,300.0,https://www.zapimoveis.com.br/imovel/venda-terreno-lote-condominio-uvaranas-ponta-grossa-300m2-id-2857335354/?source=ranking%2Crp,ponta-grossa,pr,2026-02-09 10:06:52,,Uvaranas,Lote/Terreno,500.0,"Rua Enfermeira Adelaide Pareta, Uvaranas, Ponta Grossa, PR, Brasil",-25.0886009,-50.1145516,rua_bairro
150000.0,Rua Leopoldo Miques,"Apartamento para comprar com 55 m², 2 quartos, 1 banheiro, 1 vaga emEstrela, Ponta Grossa",2.0,1.0,55.0,https://www.zapimoveis.com.br/imovel/venda-apartamento-2-quartos-estrela-ponta-grossa-55m2-id-2576210300/?source=ranking%2Crp,ponta-grossa,pr,2026-02-09 10:06:52,1.0,Estrela,Apartamento,2727.2727272727275,"Rua Leopoldo Miques, Estrela, Ponta Grossa, PR, Brasil",-25.1052101,-50.1686711,rua_bairro
160000.0,Rua Sílvia Machado de Souza,"Apartamento para comprar com 58 m², 3 quartos, 1 banheiro, 1 vaga emEstrela, Ponta Grossa",3.0,1.0,58.0,https://www.zapimoveis.com.br/imovel/venda-apartamento-3-quartos-estrela-ponta-grossa-58m2-id-2639271426/?source=ranking%2Crp,ponta-grossa,pr,2026-02-09 10:06:52,1.0,Estrela,Apartamento,2758.6206896551726,"Rua Sílvia Machado de Souza, Estrela, Ponta Grossa, PR, Brasil",-25.1087006,-50.1719714,rua_bairro
135000.0,Rua Jacob Faintyck,"Apartamento para comprar com 55 m², 2 quartos, 1 banheiro, 1 vaga emUvaranas, Ponta Grossa",2.0,1.0,55.0,https://www.zapimoveis.com.br/imovel/venda-apartamento-2-quartos-uvaranas-ponta-grossa-55m2-id-2615016667/?source=ranking%2Crp,ponta-grossa,pr,2026-02-09 10:06:52,1.0,Uvaranas,Apartamento,2454.5454545454545,"Uvaranas, Ponta Grossa, PR, Brasil",,,falhou
445000.0,Avenida Anita Garibaldi,"Apartamento para comprar com 130 m², 3 quartos, 2 banheiros, 2 vagas emOrfãs, Ponta Grossa",3.0,2.0,130.0,https://www.zapimoveis.com.br/imovel/venda-apartamento-3-quartos-orfas-ponta-grossa-130m2-id-2650938303/?source=ranking%2Crp,ponta-grossa,pr,2026-02-09 10:06:52,2.0,Orfãs,Apartamento,3423.076923076923,"Avenida Anita Garibaldi, Orfãs, Ponta Grossa, PR, Brasil",-25.0758134,-50.1648205,rua_bairro
14800000.0,Avenida Presidente Kennedy,"Lote/Terreno para comprar com 10 m² emContorno, Ponta Grossa",,,10.0,https://www.zapimoveis.com.br/imovel/venda-terreno-lote-condominio-contorno-ponta-grossa-10m2-id-2672906849/?source=ranking%2Crp,ponta-grossa,pr,2026-02-09 10:07:19,,Contorno,Lote/Terreno,1480000.0,"Avenida Presidente Kennedy, Contorno, Ponta Grossa, PR, Brasil",-25.1063158,-50.1930147,rua_bairro
285000.0,,"Casa para comprar com 171 m², 2 quartos, 1 banheiro, 3 vagas emCará-cará, Ponta Grossa",2.0,1.0,171.0,https://www.zapimoveis.com.br/imovel/venda-casa-2-quartos-com-cozinha-cara-cara-ponta-grossa-171m2-id-2797388223/?source=ranking%2Crp,ponta-grossa,pr,2026-02-09 10:07:19,3.0,Cará-cará,Casa,1666.6666666666667,,34.220389,70.3800314,bairro
430000.0,Avenida Doutor Vicente Machado,"Apartamento para comprar com 98 m², 3 quartos, 2 banheiros, 1 vaga emCentro, Ponta Grossa",3.0,2.0,98.0,https://www.zapimoveis.com.br/imovel/venda-apartamento-3-quartos-centro-ponta-grossa-98m2-id-2839413310/?source=ranking%2Crp,ponta-grossa,pr,2026-02-09 10:07:19,1.0,Centro,Apartamento,4387.755102040816,"Avenida Doutor Vicente Machado, Centro, Ponta Grossa, PR, Brasil",-25.0943688,-50.1552268,rua_bairro
650000.0,Rua Doutor Moncorvo Filho,"Lote/Terreno para comprar com 1329 m² emOficinas, Ponta Grossa",,,1329.0,https://www.zapimoveis.com.br/imovel/venda-terreno-lote-condominio-oficinas-ponta-grossa-1329m2-id-2834164068/?source=ranking%2Crp,ponta-grossa,pr,2026-02-09 10:07:19,,Oficinas,Lote/Terreno,489.0895410082769,"Rua Doutor Moncorvo Filho, Oficinas, Ponta Grossa, PR, Brasil",-25.1276911,-50.1524957,rua_bairro
450000.0,,"Lote/Terreno para comprar com 560 m² emUvaranas, Ponta Grossa",,,560.0,https://www.zapimoveis.com.br/imovel/venda-terreno-lote-condominio-uvaranas-ponta-grossa-560m2-id-2857823059/?source=ranking%2Crp,ponta-grossa,pr,2026-02-09 10:07:19,,Uvaranas,Lote/Terreno,803.5714285714286,,34.220389,70.3800314,bairro
195000.0,Rua Basílio Parabocz,"Casa para comprar com 59 m², 2 quartos, 1 banheiro, 2 vagas emOficinas, Ponta Grossa",2.0,1.0,59.0,https://www.zapimoveis.com.br/imovel/venda-casa-2-quartos-oficinas-ponta-grossa-59m2-id-2670070351/?source=ranking%2Crp,ponta-grossa,pr,2026-02-09 10:07:19,2.0,Oficinas,Casa,3305.084745762712,"Rua Basílio Parabocz, Oficinas, Ponta Grossa, PR, Brasil",-25.115895,-50.1469691,rua_bairro
139000.0,Rua Leopoldo Lopes,"Casa para comprar com 45 m², 2 quartos, 1 banheiro, 2 vagas emCará-cará, Ponta Grossa",2.0,1.0,45.0,https://www.zapimoveis.com.br/imovel/venda-casa-2-quartos-cara-cara-ponta-grossa-45m2-id-2577135220/?source=ranking%2Crp,ponta-grossa,pr,2026-02-09 10:07:19,2.0,Cará-cará,Casa,3088.8888888888887,"Rua Leopoldo Lopes, Cará-cará, Ponta Grossa, PR, Brasil",-25.119343,-50.125373,rua_bairro
210000.0,Rua Antônio Saad,"Casa para comprar com 55 m², 2 quartos, 1 banheiro, 2 vagas emBoa Vista, Ponta Grossa",2.0,1.0,55.0,https://www.zapimoveis.com.br/imovel/venda-casa-2-quartos-com-piscina-boa-vista-ponta-grossa-55m2-id-2559401392/?source=ranking%2Crp,ponta-grossa,pr,2026-02-09 10:07:19,2.0,Boa Vista,Casa,3818.181818181818,"Rua Antônio Saad, Boa Vista, Ponta Grossa, PR, Brasil",-25.0539705,-50.1513379,rua_bairro
420000.0,Rua José Borato,"Casa para comprar com 345 m², 3 quartos, 1 banheiro emContorno, Ponta Grossa",3.0,1.0,345.0,https://www.zapimoveis.com.br/imovel/venda-casa-3-quartos-com-cozinha-contorno-ponta-grossa-345m2-id-2779956016/?source=ranking%2Crp,ponta-grossa,pr,2026-02-09 10:07:19,,Contorno,Casa,1217.391304347826,"Rua José Borato, Contorno, Ponta Grossa, PR, Brasil",-25.1101283,-50.2073405,rua_bairro
140000.0,Rua Conrado Schiffer,"Apartamento para comprar com 52 m², 2 quartos, 1 banheiro, 1 vaga emEstrela, Ponta Grossa",2.0,1.0,52.0,https://www.zapimoveis.com.br/imovel/venda-apartamento-2-quartos-com-sala-de-jantar-estrela-ponta-grossa-52m2-id-2769264224/?source=ranking%2Crp,ponta-grossa,pr,2026-02-09 10:07:19,1.0,Estrela,Apartamento,2692.3076923076924,"Rua Conrado Schiffer, Estrela, Ponta Grossa, PR, Brasil",-25.1059262,-50.170761,rua_bairro
350000.0,Rua Antônio Saad,"Casa de condomínio para comprar com 85 m², 3 quartos, 2 banheiros, 2 vagas emBoa Vista, Ponta Grossa",3.0,2.0,85.0,https://www.zapimoveis.com.br/imovel/venda-casa-de-condominio-3-quartos-mobiliado-boa-vista-ponta-grossa-85m2-id-2737786367/?source=ranking%2Crp,ponta-grossa,pr,2026-02-09 10:07:19,2.0,Boa Vista,Casa de condomínio,4117.64705882353,"Rua Antônio Saad, Boa Vista, Ponta Grossa, PR, Brasil",-25.0539705,-50.1513379,rua_bairro
495000.0,Rua Couto Magalhães,"Apartamento para comprar com 100 m², 3 quartos, 2 banheiros, 2 vagas emNova Rússia, Ponta Grossa",3.0,2.0,100.0,https://www.zapimoveis.com.br/imovel/venda-apartamento-3-quartos-mobiliado-nova-russia-ponta-grossa-100m2-id-2780596385/?source=ranking%2Crp,ponta-grossa,pr,2026-02-09 10:07:19,2.0,Nova Rússia,Apartamento,4950.0,"Rua Couto Magalhães, Nova Rússia, Ponta Grossa, PR, Brasil",-25.0815704,-50.1779868,rua_bairro
220000.0,Rua Cupuaçu,"Casa para comprar com 54 m², 2 quartos, 1 banheiro, 1 vaga emJardim Carvalho, Ponta Grossa",2.0,1.0,54.0,https://www.zapimoveis.com.br/imovel/venda-casa-2-quartos-jardim-carvalho-ponta-grossa-54m2-id-2825649155/?source=ranking%2Crp,ponta-grossa,pr,2026-02-09 10:07:19,1.0,Jardim Carvalho,Casa,4074.074074074074,"Rua Cupuaçu, Jardim Carvalho, Ponta Grossa, PR, Brasil",-25.0653133,-50.134885,rua_bairro
150000.0,Rua Neci Nunes Ferreira,"Casa para comprar com 45 m², 2 quartos, 1 banheiro, 2 vagas emNeves, Ponta Grossa",2.0,1.0,45.0,https://www.zapimoveis.com.br/imovel/venda-casa-2-quartos-neves-ponta-grossa-45m2-id-2579884937/?source=ranking%2Crp,ponta-grossa,pr,2026-02-09 10:07:19,2.0,Neves,Casa,3333.3333333333335,"Rua Neci Nunes Ferreira, Neves, Ponta Grossa, PR, Brasil",-25.0620539,-50.1135066,rua_bairro
399000.0,Rua Carlos de Laet,"Casa de condomínio para comprar com 110 m², 3 quartos, 3 banheiros, 2 vagas emOficinas, Ponta Grossa",3.0,3.0,110.0,https://www.zapimoveis.com.br/imovel/venda-casa-de-condominio-3-quartos-oficinas-ponta-grossa-110m2-id-2646109478/?source=ranking%2Crp,ponta-grossa,pr,2026-02-09 10:07:19,2.0,Oficinas,Casa de condomínio,3627.2727272727275,"Rua Carlos de Laet, Oficinas, Ponta Grossa, PR, Brasil",-25.1155083,-50.1553014,rua_bairro
178000.0,Rua Pombo,"Casa para comprar com 42 m², 2 quartos, 1 banheiro, 2 vagas emColônia Dona Luíza, Ponta Grossa",2.0,1.0,42.0,https://www.zapimoveis.com.br/imovel/venda-casa-2-quartos-com-area-de-servico-colonia-dona-luiza-ponta-grossa-42m2-id-2844140655/?source=ranking%2Crp,ponta-grossa,pr,2026-02-09 10:07:19,2.0,Colônia Dona Luíza,Casa,4238.0952380952385,"Rua Pombo, Colônia Dona Luíza, Ponta Grossa, PR, Brasil",-25.1388464,-50.1658913,rua_bairro
199000.0,Avenida Tocantins,"Casa para comprar com 126 m², 3 quartos, 1 banheiro, 3 vagas emCará-cará, Ponta Grossa",3.0,1.0,126.0,https://www.zapimoveis.com.br/imovel/venda-casa-3-quartos-cara-cara-ponta-grossa-126m2-id-2593647561/?source=ranking%2Crp,ponta-grossa,pr,2026-02-09 10:07:19,3.0,Cará-cará,Casa,1579.3650793650793,"Avenida Tocantins, Cará-cará, Ponta Grossa, PR, Brasil",-25.1692142,-50.1300804,rua_bairro
745000.0,Rua Aderly Turek,"Casa para comprar com 134 m², 3 quartos, 3 banheiros, 2 vagas emCará-cará, Ponta Grossa",3.0,3.0,134.0,https://www.zapimoveis.com.br/imovel/venda-casa-3-quartos-cara-cara-ponta-grossa-134m2-id-2568838119/?source=ranking%2Crp,ponta-grossa,pr,2026-02-09 10:07:19,2.0,Cará-cará,Casa,5559.701492537313,"Rua Aderly Turek, Cará-cará, Ponta Grossa, PR, Brasil",-25.1158118,-50.1203139,rua_bairro
219000.0,Rua Siqueira Campos,"Casa para comprar com 62 m², 2 quartos, 1 banheiro, 2 vagas emCará-cará, Ponta Grossa",2.0,1.0,62.0,https://www.zapimoveis.com.br/imovel/venda-casa-2-quartos-cara-cara-ponta-grossa-62m2-id-2563498473/?source=ranking%2Crp,ponta-grossa,pr,2026-02-09 10:07:19,2.0,Cará-cará,Casa,3532.2580645161293,"Rua Siqueira Campos, Cará-cará, Ponta Grossa, PR, Brasil",-25.1102331,-50.1238683,rua_bairro
750000.0,Avenida Visconde de Mauá,"Apartamento para comprar com 121 m², 3 quartos, 3 banheiros, 2 vagas emOficinas, Ponta Grossa",3.0,3.0,121.0,https://www.zapimoveis.com.br/imovel/venda-apartamento-3-quartos-oficinas-ponta-grossa-121m2-id-2838070313/?source=ranking%2Crp,ponta-grossa,pr,2026-02-09 10:07:19,2.0,Oficinas,Apartamento,6198.347107438017,"Avenida Visconde de Mauá, Oficinas, Ponta Grossa, PR, Brasil",-25.1184987,-50.154854,rua_bairro
200000.0,Rua Afonso Celso,"Apartamento para comprar com 49 m², 2 quartos, 1 banheiro, 1 vaga emUvaranas, Ponta Grossa",2.0,1.0,49.0,https://www.zapimoveis.com.br/imovel/venda-apartamento-2-quartos-com-churrasqueira-uvaranas-ponta-grossa-49m2-id-2800284021/?source=ranking%2Crp,ponta-grossa,pr,2026-02-09 10:07:19,1.0,Uvaranas,Apartamento,4081.6326530612246,"Rua Afonso Celso, Uvaranas, Ponta Grossa, PR, Brasil",-25.0824911,-50.1425371,rua_bairro
965000.0,Rua Pedro Zardo,"Casa para comprar com 143 m², 3 quartos, 2 banheiros, 2 vagas emOrfãs, Ponta Grossa",3.0,2.0,143.0,https://www.zapimoveis.com.br/imovel/venda-casa-3-quartos-orfas-ponta-grossa-143m2-id-2825645961/?source=ranking%2Crp,ponta-grossa,pr,2026-02-09 10:07:19,2.0,Orfãs,Casa,6748.251748251748,"Rua Pedro Zardo, Orfãs, Ponta Grossa, PR, Brasil",-25.0859207,-50.1679985,rua_bairro
380000.0,Rua Sete de Setembro,"Sala/Conjunto para comprar com 60 m², 1 banheiro emCentro, Ponta Grossa",,1.0,60.0,https://www.zapimoveis.com.br/imovel/venda-conjunto-comercial-sala-centro-ponta-grossa-60m2-id-2813864627/?source=ranking%2Crp,ponta-grossa,pr,2026-02-09 10:07:19,,Centro,Sala/Conjunto,6333.333333333333,"Rua Sete de Setembro, Centro, Ponta Grossa, PR, Brasil",-25.0875805,-50.1593172,rua_bairro
375000.0,Rua Peri,"Casa para comprar com 170 m², 2 quartos, 2 banheiros, 2 vagas emCará-cará, Ponta Grossa",2.0,2.0,170.0,https://www.zapimoveis.com.br/imovel/venda-casa-2-quartos-com-piscina-cara-cara-ponta-grossa-170m2-id-2816975428/?source=ranking%2Crp,ponta-grossa,pr,2026-02-09 10:07:19,2.0,Cará-cará,Casa,2205.8823529411766,"Rua Peri, Cará-cará, Ponta Grossa, PR, Brasil",-25.1289411,-50.1062157,rua_bairro
510000.0,Avenida Melvin Jones,"Sobrado para comprar com 96 m², 3 quartos, 3 banheiros, 2 vagas emChapada, Ponta Grossa",3.0,3.0,96.0,https://www.zapimoveis.com.br/imovel/venda-sobrados-3-quartos-com-cozinha-chapada-ponta-grossa-96m2-id-2769265716/?source=ranking%2Crp,ponta-grossa,pr,2026-02-09 10:07:19,2.0,Chapada,Sobrado,5312.5,"Avenida Melvin Jones, Chapada, Ponta Grossa, PR, Brasil",-25.0857121,-50.2024024,rua_bairro
600000.0,Rua Doutor Mozart Villaca,"Sobrado para comprar com 103 m², 3 quartos, 3 banheiros, 2 vagas emOrfãs, Ponta Grossa",3.0,3.0,103.0,https://www.zapimoveis.com.br/imovel/venda-sobrados-3-quartos-com-cozinha-orfas-ponta-grossa-103m2-id-2784576814/?source=ranking%2Crp,ponta-grossa,pr,2026-02-09 10:07:19,2.0,Orfãs,Sobrado,5825.242718446602,"Rua Doutor Mozart Villaca, Orfãs, Ponta Grossa, PR, Brasil",-25.0700861,-50.1635219,rua_bairro
350000.0,Rua Arthur Augusto Beck,"Casa para comprar com 140 m², 3 quartos, 2 banheiros, 1 vaga emNeves, Ponta Grossa",3.0,2.0,140.0,https://www.zapimoveis.com.br/imovel/venda-casa-3-quartos-com-quintal-neves-ponta-grossa-140m2-id-2769261483/?source=ranking%2Crp,ponta-grossa,pr,2026-02-09 10:07:19,1.0,Neves,Casa,2500.0,"Rua Arthur Augusto Beck, Neves, Ponta Grossa, PR, Brasil",-25.069856,-50.1299413,rua_bairro
450.0,Rua Juvenal Caldas,Rua Juvenal Caldas,1.0,1.0,30.0,https://www.zapimoveis.com.br/imovel/aluguel-quitinete-1-quarto-com-sala-de-jantar-trianon-guarapuava-pr-30m2-id-2859317954/?source=showcase%2Crp,ponta-grossa,pr,2026-02-09 10:07:19,,,,15.0,,,,falhou
435000.0,Rua Vidal de Negreiros,"Casa para comprar com 120 m², 3 quartos, 2 banheiros, 1 vaga emOficinas, Ponta Grossa",3.0,2.0,120.0,https://www.zapimoveis.com.br/imovel/venda-casa-3-quartos-com-churrasqueira-oficinas-ponta-grossa-120m2-id-2769264639/?source=ranking%2Crp,ponta-grossa,pr,2026-02-09 10:07:41,1.0,Oficinas,Casa,3625.0,"Rua Vidal de Negreiros, Oficinas, Ponta Grossa, PR, Brasil",-25.1120547,-50.1616543,rua_bairro
430000.0,Rua São Carlos do Ivaí,"Casa para comprar com 10 m², 2 quartos, 2 banheiros, 5 vagas emContorno, Ponta Grossa",2.0,2.0,10.0,https://www.zapimoveis.com.br/imovel/venda-casa-2-quartos-contorno-ponta-grossa-10m2-id-2672909731/?source=ranking%2Crp,ponta-grossa,pr,2026-02-09 10:07:41,5.0,Contorno,Casa,43000.0,"Rua São Carlos do Ivaí, Contorno, Ponta Grossa, PR, Brasil",-25.1030229,-50.1935159,rua_bairro
